inst_id,inst_name,inst_url,n_auth_invest,daa,lat,lon
2418,Children's Hospital of Philadelphia (CHOP),http://www.chop.edu/,1,TRUE,39.9489145,-75.1939595
2451,University of Illinois at Urbana-Champaign,http://illinois.edu/,7,TRUE,40.1019523,-88.2271615
2452,Cardiff University,https://www.cardiff.ac.uk/,6,TRUE,51.48662710000001,-3.1788641000000553
2477,"Brooklyn College, CUNY",http://www.brooklyn.cuny.edu/web/home.php,2,TRUE,40.6304648,-73.952113
2478,Ulster University,https://www.ulster.ac.uk/,3,TRUE,55.00643840000001,-7.324364400000036
2493,Carleton University,http://carleton.ca/,1,TRUE,45.3875812,-75.69602020000002
2553,INSERM,http://english.inserm.fr/,1,TRUE,45.740361,4.893118700000059
2555,Massachusetts Institute of Technology,NA,0,FALSE,42.360091,-71.09415999999999
2577,Trent University,https://www.trentu.ca/,1,TRUE,44.3571304,-78.29036300000001
2598,Wellesley College,http://www.wellesley.edu/,2,TRUE,42.2935733,-71.30592769999998
2615,University of Florida,http://www.ufl.edu/,4,TRUE,29.6436325,-82.35493020000001
2616,London South Bank University,https://www.lsbu.ac.uk/,1,TRUE,51.498224,-0.10208620000003066
2617,University of Paris Nanterre,https://university.parisnanterre.fr/,2,TRUE,48.90339900000001,2.211274000000003
2634,Ulm University,http://www.uni-ulm.de/en/,1,TRUE,48.4222305,9.95558200000005
2639,Farmingdale State College,https://www.farmingdale.edu/,1,TRUE,40.752182,-73.42244599999998
2645,Michigan Technological University,https://www.mtu.edu/,1,TRUE,47.1149065,-88.54530729999999
2650,"California State University, Fullerton",https://www.fullerton.edu/,2,TRUE,33.8823476,-117.8851033
2673,Pontifical Catholic University of Chile,http://www.uc.cl/,1,TRUE,-33.44180680000001,-70.6399544
2681,"California Polytechnic State University, San Luis Obispo",https://www.calpoly.edu/,1,TRUE,35.3050053,-120.6624942
2683,University of South Dakota,http://www.usd.edu/,1,TRUE,42.7883015,-96.92533809999998
2703,Virginia Military Institute,http://www.vmi.edu/,1,TRUE,37.788981,-79.43946
2716,Humboldt State University,https://www.humboldt.edu/,1,TRUE,40.8752748,-124.07782099999997
2718,Catholic University of America,https://www.catholic.edu/index.html,1,TRUE,38.9368811,-76.99869199999999
2732,Marshall University,http://www.marshall.edu/home/index.html,1,TRUE,38.4235332,-82.4263138
2748,Pomona College,https://www.pomona.edu/,1,TRUE,34.097743,-117.71180300000003
2751,"California State University, San Bernardino",https://www.csusb.edu/,1,TRUE,34.1813584,-117.3231875
2753,"California State University, Sacramento",https://www.csus.edu/,1,TRUE,38.5581553,-121.4214301
2754,Australian Catholic University,http://www.acu.edu.au/,1,TRUE,-27.3778982,153.08932170000003
2766,University of Haifa,http://www.haifa.ac.il/index.php/en/home-eng,3,TRUE,32.7614296,35.01951840000004
2777,University of Cambridge,https://www.cam.ac.uk/,1,TRUE,52.2042666,0.1149084999999559
2778,Catholic University of Portugal,http://www.porto.ucp.pt/,1,TRUE,41.1541027,-8.6724797
2779,University of Lincoln,http://www.lincoln.ac.uk/home/,2,TRUE,53.2279107,-0.5501933000000463
2781,University of Ottawa,https://www.uottawa.ca/en,1,TRUE,45.42310639999999,-75.68313289999998
2795,Edogawa University,http://www.edogawa-u.ac.jp/en/,1,TRUE,35.8765371,139.93873929999995
2811,University of Algarve,http://www.ualg.pt/pt,1,TRUE,37.0439713,-7.972207900000058
2813,Federal University of Alagoas,http://www.ufal.edu.br/,1,TRUE,-9.554630300000001,-35.776021300000025
2827,Roosevelt University,https://www.roosevelt.edu/,1,TRUE,41.8763057,-87.62511330000001
2836,Rikkyo University,http://english.rikkyo.ac.jp/,2,TRUE,35.730506,139.704029
2845,University of the Republic,http://www.universidad.edu.uy/,1,TRUE,-34.9010589,-56.17333819999999
2847,University of Trento,http://www.unitn.it/en,1,TRUE,46.0667967,11.123116500000037
2860,Saarland University,http://www.uni-saarland.de/nc/en/home.html,1,TRUE,49.2550284,7.040975000000003
2861,Oxford Brookes University,https://www.brookes.ac.uk/,2,TRUE,51.755011,-1.224224999999933
2862,Technion – Israel Institute of Technology,https://www.technion.ac.il/en/,2,TRUE,32.7767783,35.02312710000001
2873,"Carlos Albizu University, San Juan",http://www.albizu.edu/,0,TRUE,18.4666383,-66.11383169999999
2875,SWPS University of Social Sciences and Humanities,http://english.swps.pl/,2,TRUE,52.2484404,21.065015500000072
2877,University of Scranton,http://www.scranton.edu/,2,TRUE,41.40666299999999,-75.6586032
2881,Indraprastha Institute of Information Technology Delhi,https://www.iiitd.ac.in/,2,TRUE,28.5456282,77.27315049999993
2888,University of Leeds,https://www.leeds.ac.uk/,1,TRUE,53.8066815,-1.5550327999999354
2905,Eastern Michigan University,http://www.emich.edu/,1,TRUE,42.2506803,-83.62408900000003
2916,Children’s Mercy Kansas City,https://www.childrensmercy.org/,1,TRUE,39.0837665,-94.57746320000001
2928,University of Hull,http://www.hull.ac.uk/Home.aspx,2,TRUE,53.7737034,-0.3680781000000479
2939,Lock Haven University,https://www.lockhaven.edu/,1,TRUE,41.1423205,-77.46214750000001
2952,Koc University,https://www.ku.edu.tr/en,1,TRUE,41.19779640000001,29.067383500000005
2959,"University of California, San Francisco",https://www.ucsf.edu/,1,TRUE,37.7627248,-122.4578922
2978,London School of Economics and Political Science,http://www.lse.ac.uk/,1,TRUE,51.5144077,-0.11737659999994321
2997,Simon Fraser University,https://www.sfu.ca/,2,TRUE,49.2780937,-122.91988329999998
3000,Adam Mickiewicz University,http://international.amu.edu.pl/,1,TRUE,52.4083974,16.915402099999937
3011,Southern New Hampshire University,https://www.snhu.edu/,1,TRUE,43.0407729,-71.45318359999999
3057,Deakin University,http://www.deakin.edu.au/,1,TRUE,-37.82052789999999,144.9502334
3071,Westmont College,http://westmont.edu/a/index.html,1,TRUE,34.4488434,-119.66103129999999
3072,Copenhagen Business School,https://www.cbs.dk/en,1,TRUE,55.681611,12.529678999999987
3073,Texas Woman's University,https://twu.edu/,2,TRUE,33.2262879,-97.12710340000001
3084,Max Planck Institute for Psycholinguistics,http://www.mpi.nl/,2,TRUE,51.81799340000001,5.85709339999994
3130,"University of North Carolina, Wilmington",https://uncw.edu/,2,TRUE,34.223874,-77.8696036
3190,Sam Houston State University,http://www.shsu.edu/,1,TRUE,30.7131978,-95.55035659999999
3197,University of Notre Dame,https://www.nd.edu/,1,TRUE,41.7055716,-86.23533880000002
3265,State University of New York at Fredonia,http://home.fredonia.edu/,1,TRUE,42.4538665,-79.34036329999998
3282,Thompson Rivers University,http://www.tru.ca/,1,TRUE,50.672496,-120.37061599999998
3283,Aalto University,http://www.aalto.fi/en/,1,TRUE,60.1866693,24.82768199999998
3292,University of Salford,http://www.salford.ac.uk/,1,TRUE,53.48458600000001,-2.2707550000000083
3325,University Saint Anne,https://www.usainteanne.ca/en/,1,TRUE,44.3326798,-66.1168753
3335,West Virginia University,https://www.wvu.edu/,1,TRUE,39.6361396,-79.95593580000002
3336,Curtin University,http://www.curtin.edu.au/,1,TRUE,-32.0061951,115.89441820000002
3337,Banja Luka University,http://www.unibl.org/en/,1,TRUE,44.7745476,17.211192600000004
3368,DePaul University,https://www.depaul.edu,1,TRUE,41.9256494,-87.654968
3389,New College of Florida,https://www.ncf.edu/,1,TRUE,27.384828,-82.55870299999998
3421,Adelphi University,http://www.adelphi.edu/,1,TRUE,40.719728,-73.6517116
3436,General Hospital of Mexico,http://www.hgm.salud.gob.mx/,1,TRUE,39.1725348,-91.8773415
3444,"University of Wisconsin, Milwaukee",http://uwm.edu/,1,TRUE,43.078263,-87.8819686
3445,Academic Medical Center,https://www.amc.nl/web/Zorg.htm,1,TRUE,52.294629,4.957973000000038
3455,University of East London,https://www.uel.ac.uk/,3,TRUE,51.5076024,0.06508089999999811
3460,University of Campinas,http://www.unicamp.br/unicamp/,1,TRUE,-22.8184393,-47.06472059999999
3462,Sacred Heart University,http://www.sacredheart.edu/,1,TRUE,41.2203902,-73.24330029999999
3479,Amherst College,https://www.amherst.edu/,1,TRUE,42.3709104,-72.5170028
3482,National Taipei University of Technology,http://www-en.ntut.edu.tw/bin/home.php,1,TRUE,25.0422329,121.53549739999994
3487,University of Warsaw,http://en.uw.edu.pl/,1,TRUE,52.2403463,21.018601200000035
3496,Colorado State University,https://www.colostate.edu/,2,TRUE,40.573436,-105.0865473
3497,University of Toledo,http://www.utoledo.edu/,1,TRUE,41.6580307,-83.61407009999999
3507,Santa Clara University,https://www.scu.edu/,2,TRUE,37.3496418,-121.9389875
3528,University of Muenster,http://www.uni-muenster.de/en/,1,TRUE,51.963581,7.6132548
3568,"Hunter College, CUNY",http://www.hunter.cuny.edu/main/,3,TRUE,40.7678398,-73.9645291
3569,Kyushu University,https://www.kyushu-u.ac.jp/en/,1,TRUE,33.6266584,130.4250445
3573,Kumamoto University,http://ewww.kumamoto-u.ac.jp/en/,1,TRUE,32.8140382,130.7278725
3577,Worcester Polytechnic Institute,https://www.wpi.edu/,1,TRUE,42.27463729999999,-71.80633899999998
3578,University of East Anglia,https://www.uea.ac.uk/,3,TRUE,52.6219215,1.2391761000000088
3587,University of Nantes,http://www.univ-nantes.fr/english-version/welcome-to-universite-de-nantes-714591.kjsp,1,TRUE,47.2095499,-1.555971799999952
3588,Osaka University,http://www.osaka-u.ac.jp/en,1,TRUE,34.8220139,135.52446759999998
3594,University Putra Malaysia,http://www.upm.edu.my/,1,TRUE,2.99932,101.707939
3608,Istanbul Technical University,http://www.itu.edu.tr/en,2,TRUE,41.1055941,29.025340099999994
3615,National University of La Plata,https://unlp.edu.ar/,1,TRUE,-34.9128319,-57.951162899999986
3619,Clark University,http://www.clarku.edu/,2,TRUE,42.2523452,-71.82467029999998
3634,Trinity College Dublin,https://www.tcd.ie/,1,TRUE,53.3437935,-6.254571599999963
3641,"Baruch College, CUNY",http://www.baruch.cuny.edu/,2,TRUE,40.7403892,-73.98322859999999
3649,"Graduate Center, CUNY",https://www.gc.cuny.edu/Home,2,TRUE,40.7486484,-73.98400699999999
3665,Bethel College,https://www.bethelks.edu/,1,TRUE,38.0736885,-97.3433008
3675,University of St Andrews,https://www.st-andrews.ac.uk/,2,TRUE,56.3416934,-2.7927521999999954
3692,Randolph-Macon College,http://www.rmc.edu/,1,TRUE,37.7603794,-77.47835179999998
3702,Wilfrid Laurier University,https://www.wlu.ca/,1,TRUE,43.4723532,-80.52633989999998
3708,San Diego State University,https://www.sdsu.edu/,1,TRUE,32.77572170000001,-117.07188930000001
3710,York University,http://www.yorku.ca,2,TRUE,43.7734535,-79.50186839999998
3722,King's University College at the University of Western Ontario,https://www.kings.uwo.ca/,1,TRUE,43.0124722,-81.2571159
3729,University of San Francisco,https://www.usfca.edu/,1,TRUE,37.7765643,-122.4507187
3730,Mercy College,https://www.mercy.edu/,1,TRUE,41.0221144,-73.87453909999999
3740,Nationwide Children's Hospital,http://www.nationwidechildrens.org/,1,TRUE,39.9531241,-82.97957429999997
3771,Hartwick College,https://www.hartwick.edu/,1,TRUE,42.4586674,-75.0718461
3793,Macalester College,https://www.macalester.edu/,1,TRUE,44.9379012,-93.1691353
3797,Victoria University of Wellington,https://www.victoria.ac.nz/,2,TRUE,-36.848322,174.7677
3805,University of Regina,https://www.uregina.ca/,1,TRUE,50.41701339999999,-104.58848999999998
3821,University of Magdeburg,https://www.ovgu.de/en/University.html,1,TRUE,52.1397303,11.6473719
3840,National University of Singapore,http://www.nus.edu.sg/,3,TRUE,1.2966426,103.77639390000002
3843,William Paterson University,https://www.wpunj.edu/,2,TRUE,40.9473619,-74.1967319
3857,Pontifical Catholic University of Rio Grande do Sul,http://www.pucrs.br/en/,1,TRUE,-30.058925,-51.1730197
3865,University of Turku,http://www.utu.fi/en/Pages/home.aspx,1,TRUE,60.4562974,22.2851138
3892,University of Konstanz,https://www.uni-konstanz.de/en/,1,TRUE,47.689426,9.1868777
3893,Metropolitan State University of Denver,https://www.msudenver.edu/,1,TRUE,39.7431729,-105.0062626
3933,New School University,https://www.newschool.edu/,1,TRUE,40.7353426,-73.9938319
3944,University of York,https://www.york.ac.uk/,1,TRUE,53.9455334,-1.0561666999999488
3948,University of Guadalajara,http://www.udg.mx/en/welcome-university-guadalajara,1,TRUE,20.675220499999998,-103.3590317
3949,Chinese University of Hong Kong,http://www.cuhk.edu.hk/english/index.html,2,TRUE,22.419625,114.2067606
3950,Federal University of Minas Gerais,https://ufmg.br/international-visitors,1,TRUE,-19.870682,-43.9677359
3960,University of Potsdam,http://www.uni-potsdam.de/en/university-of-potsdam.html,1,TRUE,52.4010314,13.0119098
4008,Bogazici University,http://www.boun.edu.tr/en_US,4,TRUE,41.0847571,29.0510399
4017,University of Memphis,http://www.memphis.edu/,1,TRUE,35.118741,-89.937141
4028,College of Idaho,https://www.collegeofidaho.edu/,1,TRUE,43.6536737,-116.6767711
4029,University of Auckland,https://www.auckland.ac.nz/en.html,2,TRUE,-36.8523378,174.76910729999997
4074,University of L'Aquila,http://www.univaq.it/en/index.php,1,TRUE,42.3514296,13.397299
4271,Kansas State University,http://www.k-state.edu/,1,TRUE,39.1974437,-96.58472489999997
4305,Nanyang Technological University,http://www.ntu.edu.sg/,6,TRUE,1.3483099,103.6831347
4315,University of Belgrade,http://www.bg.ac.rs/en/,1,TRUE,44.8184518,20.4575913
4316,The University of Hong Kong,https://www.hku.hk/,1,TRUE,22.2829989,114.1370848
4391,University of North Florida,http://www.unf.edu/,1,TRUE,30.2661204,-81.50723140000002
4443,Medical University of South Carolina,https://www.musc.edu/,1,TRUE,32.7847341,-79.9508927
4461,National Acoustic Laboratories,https://www.nal.gov.au/,1,TRUE,40.13646250000001,-105.1261458
4462,Ruhr University Bochum,https://www.ruhr-uni-bochum.de/,2,TRUE,51.44566589999999,7.261609300000001
4498,Gordon College,https://www.gordon.edu/,1,TRUE,33.0469347,-84.1550987
4502,University of Hamburg,https://www.uni-hamburg.de/en.html,2,TRUE,53.5665641,9.984619499999999
4504,Bundeswehr University Munich,https://www.unibw.de/home,1,TRUE,48.08029639999999,11.6382008
4524,University of Neuchatel,https://www.unine.ch/,1,TRUE,46.9938549,6.9387031
4531,Texas State University,https://www.txstate.edu/,2,TRUE,29.888411,-97.938351
4536,Wingate University,https://www.wingate.edu/,3,TRUE,34.9858972,-80.4430557
4551,Trinity University,https://new.trinity.edu/,1,TRUE,29.4618396,-98.48331209999999
4562,Hunter New England Health,http://www.hnehealth.nsw.gov.au/,1,TRUE,42.1017374,-72.5909404
4570,Federal University of Paraiba,http://www.ufpb.br/,1,TRUE,-7.1377579,-34.8458995
4608,"College at Brockport, SUNY",https://www.brockport.edu/,1,TRUE,43.210018,-77.9507327
4625,Politehnica University of Bucharest,https://upb.ro/en/,1,TRUE,44.4386064,26.0494925
4631,University of Campania Luigi Vanvitelli,http://www.unicampania.it/,1,TRUE,41.0667114,14.3305346
4659,University of Kentucky,http://www.uky.edu/,3,TRUE,38.0306511,-84.50396969999997
4681,Amsterdam University College,http://www.auc.nl/,1,TRUE,52.3549395,4.9511709
4684,Hampshire College,https://www.hampshire.edu/,1,TRUE,42.3256097,-72.5312799
4709,Reed College,https://www.reed.edu/,1,TRUE,45.4810848,-122.6308086
4710,Emirates College for Advanced Education,http://www.ecae.ac.ae/,1,TRUE,24.420397,54.5964621
4734,Yeshiva University,https://www.yu.edu/,1,TRUE,43.7697024,-79.4675413
4735,University of Oslo,https://www.uio.no/,1,TRUE,59.9399586,10.721749600000066
4761,University of Alabama,https://www.ua.edu/,2,TRUE,33.2140233,-87.5391418
4768,Illinois State University,https://illinoisstate.edu/,3,TRUE,40.5120479,-88.9931683
4803,Central Michigan University,https://www.cmich.edu,1,TRUE,43.5819086,-84.7756364
4808,University College London,https://www.ucl.ac.uk/,1,TRUE,51.52455920000001,-0.1340400999999929
4831,Ben-Gurion University of the Negev,http://in.bgu.ac.il/en,2,TRUE,31.262218,34.801461
4890,Australian National University,http://www.anu.edu.au/,1,TRUE,-35.2776999,149.118527
4891,Okayama University,http://www.okayama-u.ac.jp/index_e.html,1,TRUE,34.687057,133.9222083
4896,Denison University,https://denison.edu/,2,TRUE,40.0734008,-82.52290479999999
4897,Missouri State University,https://www.missouristate.edu/,1,TRUE,37.2005546,-93.2806806
4920,Saint Vincent College,http://www.stvincent.edu/,1,TRUE,40.2989057,-79.3994929
4932,Truman State University,https://www.truman.edu/,1,TRUE,40.1831629,-92.5809621
4940,Bradley University,https://www.bradley.edu/,2,TRUE,40.6977743,-89.6153484
4953,Dickinson College,https://www.dickinson.edu/,1,TRUE,40.2027462,-77.2008334
4961,Duke Kunshan University,https://dukekunshan.edu.cn/en,1,TRUE,31.415978,120.9014167
4965,Anna Maria College,https://www.annamaria.edu/,1,TRUE,42.3292694,-71.9207763
4968,Misericordia University,https://www.misericordia.edu,1,TRUE,41.345197,-75.9707268
4987,Carthage College,https://www.carthage.edu/,2,TRUE,42.6221706,-87.82203679999999
4990,Augsburg University,http://www.augsburg.edu/,1,TRUE,44.9659238,-93.24068400000002
4993,Strategic Education Research Partnership (SERP) Institute,https://serpinstitute.org/,1,TRUE,38.90397249999999,-77.0405507
4997,Georgia College & State University,http://www.gcsu.edu/,1,TRUE,33.0804485,-83.2319298
5022,Indiana Wesleyan University,https://www.indwes.edu/,2,TRUE,40.5169946,-85.6626462
5042,Loyola University Maryland,https://www.loyola.edu/,1,TRUE,39.3463882,-76.6210078
5069,University of Brest,https://www.univ-brest.fr/GB,1,TRUE,48.3980356,-4.5076415
5070,"University of Wisconsin, Stout",https://www.uwstout.edu/,1,TRUE,44.8716186,-91.9267041
5086,Central New Mexico College,https://www.cnm.edu/,1,TRUE,35.0713551,-106.6289378
5101,Spokane Community College,http://scc.spokane.edu/,1,TRUE,47.6745591,-117.3596741
5102,The University of Edinburgh,https://www.ed.ac.uk/home,3,TRUE,55.9445158,-3.1892413
5103,Union College,https://www.union.edu/,1,TRUE,42.81771250000001,-73.9295987
5129,Colombian School of Engineering Julio Garavito,https://www.escuelaing.edu.co/es/,1,TRUE,4.7827153,-74.0426112
5156,"University of Wisconsin, Parkside",https://www.uwp.edu/,1,TRUE,42.6450059,-87.85174099999999
5159,Longwood University,http://www.longwood.edu/,1,TRUE,37.29717979999999,-78.3961973
5175,Florida Atlantic University,https://www.fau.edu/,2,TRUE,26.3749876,-80.10106329999999
5176,Drew University,https://www.drew.edu/,1,TRUE,40.7607334,-74.4273592
5208,Sidra Medicine,https://www.sidra.org/,1,TRUE,40.707382,-73.698131
5211,"Pablo de Olavide University, Seville",https://www.upo.es,1,TRUE,37.3552405,-5.937404099999999
5235,College of Southern Nevada,https://www.csn.edu/,0,TRUE,36.0081705,-114.9653903
5236,James Madison University,https://www.jmu.edu/,1,TRUE,38.435092,-78.8697548
5237,PES University,http://pesitsouth.pes.edu/,1,TRUE,12.93538,77.5358251
5257,Maryville University,https://www.maryville.edu/,1,TRUE,38.6449452,-90.50457279999999
5258,University of Baltimore,http://www.ubalt.edu,1,TRUE,39.3059125,-76.61746339999999
5262,University of Nottingham,https://www.nottingham.ac.uk/,2,TRUE,52.93978269999999,-1.1929996
5269,University of Mississippi,https://olemiss.edu/,2,TRUE,34.3647349,-89.5383818
5274,University of Zurich,http://www.uzh.ch/en.html,2,TRUE,47.3743221,8.550981199999999
5280,Utah State University,https://www.usu.edu/,1,TRUE,41.745161,-111.8097425
5286,"Indiana University, South Bend",https://www.iusb.edu/,1,TRUE,41.6622956,-86.21971830000001
5297,Mercer University,https://www.mercer.edu/,1,TRUE,33.8729073,-84.2631681
5300,MedStar Health Research Institute,https://www.medstarhealth.org/mhri/,1,TRUE,38.969569,-76.95315599999999
5315,Saint Joseph's University,https://www.sju.edu/,1,TRUE,39.9946832,-75.24164050000002
5327,Viterbo University,https://www4.viterbo.edu/,0,TRUE,43.80212179999999,-91.2451143
5331,Drexel University,https://drexel.edu/,1,TRUE,39.9566127,-75.18994409999999
5359,Columbus State University,https://www.columbusstate.edu/,1,TRUE,32.5026472,-84.9404306
5393,Methodist University,http://www.methodist.edu/,1,TRUE,35.1357662,-90.01952960000001
5398,High Point University,http://www.highpoint.edu/,1,TRUE,35.9721829,-79.99517000000002
5399,Brevard College,https://brevard.edu/,1,TRUE,35.2367409,-82.72949589999999
5401,King's College London,https://www.kcl.ac.uk/,1,TRUE,51.5114864,-0.115997
5402,University of Granada,https://www.ugr.es/,1,TRUE,37.183816,-3.600710099999999
5407,Texas Tech University,https://www.ttu.edu/,2,TRUE,33.5842591,-101.8782822
5408,Pacific Lutheran University,https://www.plu.edu/,1,TRUE,47.14519310000001,-122.4436669
5410,Federal University of Santa Catarina,https://ufsc.br/,1,TRUE,-27.5999666,-48.5194152
5417,Muppets University,NA,0,FALSE,NA,NA
5420,Massachusetts General Hospital,https://www.massgeneral.org/,1,TRUE,42.3626109,-71.067566
5423,California Institute of Integral Studies,https://www.ciis.edu/,1,TRUE,37.7746792,-122.4164229
5458,"University of Missouri, Columbia",https://missouri.edu/,0,TRUE,38.9403808,-92.32773750000001
5468,Keimyung University,http://www.kmu.ac.kr/english/,1,TRUE,35.8534841,128.4799488
5469,SRI International,https://www.sri.com/,2,TRUE,38.894563,-77.070168
5535,University of Newcastle,https://www.newcastle.edu.au/,1,TRUE,42.5121517,-92.46464689999999
5540,SickKids,https://www.sickkids.ca/,1,TRUE,43.6573229,-79.38730389999999
5543,Keil University,https://www.uni-kiel.de/en/,1,TRUE,54.3460549,10.1147022
5544,Pamukkale University,http://www.pau.edu.tr/pau/en,1,TRUE,37.7381573,29.1039378
5550,Portland State University,https://www.pdx.edu/,1,TRUE,45.5111471,-122.6834235
5562,New University of Lisbon,https://www.unl.pt/en,0,TRUE,38.7337239,-9.1606714
5571,University Health Network,https://www.uhn.ca/TorontoRehab/,2,TRUE,43.6598777,-79.38761810000001
5578,Muhlenberg College,https://www.muhlenberg.edu/,1,TRUE,40.597544,-75.5101316
5582,Dominican College,https://www.dc.edu/,1,TRUE,41.0471959,-73.9505947
5586,Dalton State College,https://www.daltonstate.edu/,1,TRUE,34.7734119,-85.003057
5588,Spring Hill College,https://www.shc.edu/,1,TRUE,30.6919256,-88.13573439999999
5589,Spelman College,http://www.spelman.edu/,1,TRUE,33.7451953,-84.41143749999999
5595,"University of Massachusetts, Dartmouth",https://www.umassd.edu/,1,TRUE,41.62816,-71.0046292
5672,SUNY College at Old Westbury,https://www.oldwestbury.edu/,1,TRUE,40.7993025,-73.5739715
5673,Middle Tennessee State University,https://www.mtsu.edu/,1,TRUE,35.8486105,-86.3648813
5674,"Osaka City University, Graduate School of Medicine",http://www.med.osaka-u.ac.jp/eng/,1,TRUE,34.5906472,135.5050869
5703,"Ohio State University, Lima",https://lima.osu.edu/,1,TRUE,40.7372754,-84.0283463
5705,"Pennsylvania State University, Worthington-Scranton",https://scranton.psu.edu/,0,TRUE,41.4402189,-75.6204728
5706,"Pennsylvania State University, Brandywine",https://brandywine.psu.edu/,3,TRUE,39.9263837,-75.4470628
5707,"Pennsylvania State University, Applied Research Laboratory",https://arl.psu.edu/,1,TRUE,40.7929105,-77.866039
5708,"Pennsylvania State University, Abington",https://abington.psu.edu/,1,TRUE,40.1152664,-75.1106259
5711,Kwantlen Polytechnic University,https://www.kpu.ca/,2,TRUE,49.1326553,-122.8714821
5720,Assumption College,https://www.assumption.edu/,1,TRUE,42.2927383,-71.8289664
5722,Haverford College,https://www.haverford.edu/,1,TRUE,40.00932419999999,-75.3076619
5731,MGH Institute of Health Professions,https://www.mghihp.edu/,1,TRUE,42.374754,-71.054238
5734,Carroll University,https://www.carrollu.edu/,1,TRUE,43.0043632,-88.2284088
5737,The University of Sydney,http://sydney.edu.au/,1,TRUE,-33.888584,151.18734730000006
5763,Robert Bosch Hospital,https://www.rbk.de/,1,TRUE,48.8147672,9.1872014
5764,Western Oregon University,https://www.wou.edu/,1,TRUE,44.8536352,-123.238847
5774,University of Kent,https://www.kent.ac.uk/,2,TRUE,51.29846690000001,1.0709944000000178
5775,"University of North Carolina, Charlotte",https://www.uncc.edu/,1,TRUE,35.3070929,-80.735164
5787,Presbyterian College,https://www.presby.edu/,1,TRUE,34.465182,-81.87755899999999
5788,"University of Colorado, Denver",http://www.ucdenver.edu/,1,TRUE,39.7463596,-105.002342
5829,Marywood University,http://www.marywood.edu/,1,TRUE,41.43513189999999,-75.6324234
5848,Rowan University,https://www.rowan.edu/,1,TRUE,39.7089194,-75.11827339999999
5852,The Hebrew University of Jerusalem,https://new.huji.ac.il/en,1,TRUE,31.7945578,35.2414009
5855,Emerson College,https://www.emerson.edu/,1,TRUE,42.35218769999999,-71.0656359
5924,Tilburg University,https://www.tilburguniversity.edu/,1,TRUE,51.5639249,5.0434446
5972,University of Plymouth,https://www.plymouth.ac.uk,1,TRUE,50.3761866,-4.139491899999999
6027,Augustana College,https://www.augustana.edu/,1,TRUE,41.5030042,-90.5513921
6065,University of Osnabrueck,https://www.uni-osnabrueck.de/en/home.html,0,FALSE,52.2713446,8.044226799999999
6066,University of Osnabrueck,https://www.uni-osnabrueck.de/en/home.html,1,TRUE,52.2713446,8.044226799999999
6142,Brock University,https://brocku.ca/,2,TRUE,43.1175731,-79.2476925
6149,University of North Texas,https://www.unt.edu/,2,TRUE,33.207488,-97.1525862
6165,"Rutgers University, Camden",https://www.camden.rutgers.edu/,1,TRUE,39.9475395,-75.1232038
6166,University of Pecs,https://international.pte.hu/,1,TRUE,46.0741828,18.237722
6179,Meritorious Autonomous University of Puebla,https://www.buap.mx/,1,TRUE,19.0386715,-98.2147555
6190,Karolinska Institute,https://ki.se/en,1,TRUE,59.34814839999999,18.0236579
6202,Saint Anselm College,https://www.anselm.edu/,1,TRUE,42.9837988,-71.507218
6211,Chapman University,https://www.chapman.edu/index.aspx,2,TRUE,33.7931305,-117.8521395
6238,Bielefeld University,https://www.uni-bielefeld.de/(en)/,1,TRUE,52.0367238,8.4952413
6280,"University of Colorado, Colorado Springs",https://www.uccs.edu/,1,TRUE,38.8965518,-104.8048874
6290,Baylor University,https://www.baylor.edu/,2,TRUE,31.5488923,-97.1130573
6291,South China University of Technology,https://www.scut.edu.cn/en/,1,TRUE,23.151326,113.344683
6318,Belmont University,http://www.belmont.edu/,1,TRUE,36.1329081,-86.7941702
6341,Queen Mary University of London,https://www.qmul.ac.uk/,1,TRUE,51.5240671,-0.0403745
6395,"University of Louisiana, Monroe",https://www.ulm.edu/,1,TRUE,32.5267122,-92.07317909999999
6492,Elon University,https://www.elon.edu/,1,TRUE,36.1026877,-79.5023313
6540,University of Zaragoza,http://www.unizar.es/,1,TRUE,41.6420639,-0.9015065
6553,Tel Aviv University,https://english.tau.ac.il/,2,TRUE,32.1133141,34.80438770000001
6679,Birmingham-Southern College,https://www.bsc.edu/index.html,1,TRUE,33.5159411,-86.8510103
6740,"University of Applied Sciences, Potsdam",https://www.potsdam.de/node/276355,1,TRUE,52.41261600000001,13.0508167
6750,Western University,https://www.uwo.ca/,1,TRUE,43.0095971,-81.2737336
6760,Amrita Vishwa Vidyapeetham,https://www.amrita.edu/,1,TRUE,10.9026791,76.9006279
6801,"Indiana University, Purdue University Indianapolis",https://www.iupui.edu/,1,TRUE,39.7743174,-86.1764194
6822,National School of Engineers of Carthage (ENICarthage),http://www.enicarthage.rnu.tn/,1,TRUE,36.851767,10.2111483
6861,University of Milano-Bicocca,https://www.unimib.it/,1,TRUE,45.51844639999999,9.2131057
6865,Athens State University,https://www.athens.edu/,1,TRUE,34.8055801,-86.9645309
6934,"Borough of Manhattan Community College, CUNY",https://www.bmcc.cuny.edu/,1,TRUE,40.7188813,-74.0117595
6945,Avila University,https://www.avila.edu/,1,TRUE,38.9123643,-94.59146989999999
6946,Kyoto University,http://www.kyoto-u.ac.jp/en,1,TRUE,35.0262444,135.7808218
